itemid,name,quality,tips1,tips2,icon,flash,model,dropModel,droptime,dropMinLev,dropMaxLev,itemtype,level,cslevel,cls,buffertype,bufferparam,uselv,interval,timeout,sell,price,dropvalue,onlyone,isdelete,bind,overlying,durable,career,sex,critRate,critical,holyAtt,pkatt,pkdef,phyAtt,phyAttMax,magicAtt,magicAttMax,taoAtt,taoAttMax,phyDef,phyDefMax,magicDef,magicDefMax,accurate,attackSpeed,dodge,hp,mp,neili,nelirec,hpper,heathRecover,magicRecover,poisonRecover,usecd,xlvalue,reinlv,effect,luck,efftype,bstype,cast,nbvalue,shenqi,autonopen,suitid,ispl,pureatk,puredef,diaoluo,flag,task,link,light,suitlevel,skilladd,fly,uniondonate,pubcd,pinfen,leixing,shuangji,boxid,groundname,log,timelimit,expadd,buffid,qhmax,zlmax,bagorder,showspecialbg,notice,xinfa,kangxing,kangxingshow,xllv,back
240702631,2档百服寻宝宝箱展示,3,,,164,0,0,164,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702632,3档百服寻宝宝箱展示,3,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702633,终极技能,5,双击打开，可获得一本本职业终极技能书<p><font color='#53b436'>（擒龙手、流星火雨、无极真气）</font>,活动奖励,240702633,0,0,240702633,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,1,,0,,,0,6,,,,,,,,,,技能书,0,,1,1,,,,,,999999999,,,,,,,
240702634,10000次个人寻宝保底,3,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702635,活动奖励-光翼活动5,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702636,活动奖励-光翼活动6,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702637,活动奖励-光翼活动7,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702638,活动奖励-光翼活动8,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702639,活动奖励-光翼活动9,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702640,活动奖励-光翼活动10,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702641,活动奖励-光翼活动11,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702642,活动奖励-光翼活动12,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702643,活动奖励-光翼活动13,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702644,活动奖励-光翼活动14,,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240202097,至尊黄金卡(180天),5,使用可获得180天黄金贵族特权：<br><font color='#cf26a5'>1.角色死亡时，被爆装备几率下降50%！<br>2.每天可免费领取2000万经验！<br>3.材料副本通关经验奖励加成300%！<br>4.可使用高级挂机设置，快速增加熟练度！<br>5.每天无限制免费传送！<br>6.每天可额外购买5次伏魔任务！<br>7.背包格子免费开启速度加快200%！<br>8.特权持续180天时间</font><br><p><font color='#53b436'>使用多个特权卡，时间可累积</font>,活动奖励,240202066,0,0,240202066,120000,0,,2,1,,2,104,3#15552000,1,0,,1,0,0,0,1,1,999,100,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,1,0,,,,,,,,,,其他,0,,1,1,,,,,,100000353,,1,,,,,
240702645,狱火麒麟(90天),4,使用后，可获得绝版坐骑 狱火麒麟，炫酷叼炸天，坐骑有效期90天,活动奖励,220112,0,0,220112,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,100000187,,1,,,,,
240702646,百服寻宝保底-龍6转,3,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702647,百服寻宝保底-龍8转,3,,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702648,幽灵船1层掉落,1,,,240702086,0,0,240702044,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702649,幽灵船2层掉落,1,,,240702086,0,0,240702044,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702650,幽灵船BOSS宝箱掉落,1,,,240702086,0,0,240702044,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702651,船长的宝藏,5,幽灵船长的藏宝箱！<br>有机会开出<p><font color='#53b436'>神圣灵石、血符结晶（大）、高级守卫</font>等商城珍稀道具,,165,0,0,165,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,1,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702652,幽灵船BOSS常规掉落,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702653,12转龙装,5,12转龙装,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702654,迅雷礼包1,5,迅雷礼包1,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702655,迅雷礼包2,5,迅雷礼包2,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702656,迅雷礼包3,5,迅雷礼包3,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702657,迅雷礼包4,5,迅雷礼包4,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702658,迅雷礼包5,5,迅雷礼包5,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702659,迅雷礼包6,5,迅雷礼包6,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702660,迅雷礼包7,5,迅雷礼包7,,169,0,0,169,120000,0,0,2,1,0,7,0,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702661,新2档掉落-10天后,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702662,新3档掉落-10天后,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702663,新4档掉落-10天后,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702664,新5档掉落-10天后,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702665,新6档掉落-10天后,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240102155,小型内功石（空）,3,进入内功副本攻击木桩可储存内功经验<br>最多可储存<p><font color='#53b436'>1500000</font>内功经验<br>内功石品质越高，储存经验速度越快,内功副本,1240102155,0,0,1240102155,120000,0,0,2,60,0,30,1,1500000#172800#1#0#0#2#3#188#3#3#388,80,0,,0,0,0,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,内功石,0,,1,1,,,,,,100000122,,,,,,,
240102156,大型内功石（空）,4,进入内功副本攻击木桩可储存内功经验<br>最多可储存<p><font color='#53b436'>6000000</font>内功经验<br>内功石品质越高，储存经验速度越快,内功副本,1240102156,0,0,1240102156,120000,0,0,2,60,0,30,1,6000000#172800#1#0#0#2#3#888#3#3#1688,80,0,,0,0,0,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,内功石,0,,1,1,,,,,,100000124,,,,,,,
240102157,极品内功石（空）,5,进入内功副本攻击木桩可储存内功经验<br>最多可储存<p><font color='#53b436'>12000000</font>内功经验<br>内功石品质越高，储存经验速度越快,内功副本,1240102157,0,0,1240102157,120000,0,0,2,60,0,30,1,12000000#172800#1#0#0#2#3#2088#3#3#4088,80,0,,0,0,0,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,内功石,0,,1,1,,,,,,100000126,,,,,,,
1240102155,小型内功石（满）,3,使用后获得<p><font color='#53b436'>1500000</font>内功经验，可花费元宝多倍领取,内功副本,1240102155,0,0,1240102155,120000,0,0,2,60,0,30,2,1500000#172800#1#0#0#2#3#188#3#3#388,80,0,,0,0,0,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,内功石,0,,1,1,,,,,,100000113,,,,,,,
1240102156,大型内功石（满）,4,使用后获得<p><font color='#53b436'>6000000</font>内功经验，可花费元宝多倍领取,内功副本,1240102156,0,0,1240102156,120000,0,0,2,60,0,30,2,6000000#172800#1#0#0#2#3#888#3#3#1688,80,0,,0,0,0,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,内功石,0,,1,1,,,,,,100000115,,,,,,,
1240102157,极品内功石（满）,5,使用后获得<p><font color='#53b436'>12000000</font>内功经验，可花费元宝多倍领取,内功副本,1240102157,0,0,1240102157,120000,0,0,2,60,0,30,2,12000000#172800#1#0#0#2#3#2088#3#3#4088,80,0,,0,0,0,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,内功石,0,,1,1,,,,,,100000117,,,,,,,
240702666,寻宝诱惑包,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702667,加速特权礼包,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702668,2转装备箱,1,消耗666元宝打开获得一件<p><font color='#53b436'>本职业2转装备</font>，盛世传奇，我主沉浮！,活动奖励,168,0,0,168,120000,0,0,2,1,0,7,1,5#666,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702669,1转装备箱,1,打开获得一件<p><font color='#53b436'>本职业1转装备</font>,活动奖励,167,0,0,167,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,1,,,,,,999999999,,,,,,,
240702670,万劫碎片包（寻宝）,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702671,万劫装备包（寻宝）,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702672,万劫碎片包（3档）,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702673,万劫碎片包（4档）,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702674,万劫碎片包（5档）,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
240702675,万劫碎片包（6档）,1,,,159,0,0,159,120000,0,0,2,1,0,7,1,0,1,0,0,1,100,0,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,,0,0,,,,,,,,,,宝箱,0,,1,,,,,,,999999999,,,,,,,
241102114,7级准确石合成卷,6,双击使用打开专属合成面板，可以将3个6级准确石合成1个7级准确石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#1,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102115,8级准确石合成卷,6,双击使用打开专属合成面板，可以将3个7级准确石合成1个8级准确石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#2,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102116,9级准确石合成卷,6,双击使用打开专属合成面板，可以将3个8级准确石合成1个9级准确石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#3,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102117,10级准确石合成卷,6,双击使用打开专属合成面板，可以将3个9级准确石合成1个10级准确石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#4,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102118,7级闪避石合成卷,6,双击使用打开专属合成面板，可以将3个6级闪避石合成1个7级闪避石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#5,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102119,8级闪避石合成卷,6,双击使用打开专属合成面板，可以将3个7级闪避石合成1个8级闪避石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#6,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102120,9级闪避石合成卷,6,双击使用打开专属合成面板，可以将3个8级闪避石合成1个9级闪避石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#7,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102121,10级闪避石合成卷,6,双击使用打开专属合成面板，可以将3个9级闪避石合成1个10级闪避石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#8,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102122,7级暴击石合成卷,6,双击使用打开专属合成面板，可以将3个6级暴击石合成1个7级暴击石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#9,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102123,8级暴击石合成卷,6,双击使用打开专属合成面板，可以将3个7级暴击石合成1个8级暴击石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#10,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102124,9级暴击石合成卷,6,双击使用打开专属合成面板，可以将3个8级暴击石合成1个9级暴击石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#11,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102125,10级暴击石合成卷,6,双击使用打开专属合成面板，可以将3个9级暴击石合成1个10级暴击石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#12,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102126,7级暴伤石合成卷,6,双击使用打开专属合成面板，可以将3个6级爆伤石合成1个7级爆伤石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#13,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102127,8级暴伤石合成卷,6,双击使用打开专属合成面板，可以将3个7级爆伤石合成1个8级爆伤石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#14,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102128,9级暴伤石合成卷,6,双击使用打开专属合成面板，可以将3个8级爆伤石合成1个9级爆伤石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#15,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102129,10级暴伤石合成卷,6,双击使用打开专属合成面板，可以将3个9级爆伤石合成1个10级爆伤石，合成消耗1个卷轴,活动奖励,240202019,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#16,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102130,7级神圣石合成卷,6,双击使用打开专属合成面板，可以将3个6级神圣石合成1个7级神圣石，合成消耗1个卷轴,活动奖励,241102130,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#17,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102131,8级神圣石合成卷,6,双击使用打开专属合成面板，可以将3个7级神圣石合成1个8级神圣石，合成消耗1个卷轴,活动奖励,241102131,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#18,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
241102132,9级神圣石合成卷,6,双击使用打开专属合成面板，可以将3个8级神圣石合成1个9级神圣石，合成消耗1个卷轴,活动奖励,241102132,0,0,240202019,120000,0,0,2,4,0,11,28,,1,0,,1,100,0,0,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,0,,,,0,,,0,0,,cailiaohc#19,,,,,,,,合成卷轴,0,,1,1,,,,,,999999999,,,,,,,
